screen_name,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_identity
AthOnly_, 0, 33, 6.0, 33, 0.0, 0.0, 0.012422745424095208, 13.888183078427446, 0.3302464600446262, 0.0, 153.91611111111112, 3, 25, 0.038982273893787736,[3;2]
AthleteHomes, 0, 19, 0.0, 19, 0.0, 0.0, 0.11885769770690348, 10.627442580345663, 0.06365410845290959, 0.0, 930.332650462963, 1, 19, 0.0,[3]
AthleteMob, 0, 14, 3.0, 14, 0.0, 0.0, 0.039965393284932475, 3.7977387594036993, 0.15675762149364592, 0.0, 1145.9160648148147, 1, 12, 0.002617992793813231,[2]
AthletesReIate, 0, 26, 7.0, 26, 0.0, 0.0, 0.10791635550605881, 11.278631649107902, 1.54927032230407, 0.0, 982.9045486111112, 1, 21, 0.007121749522770363,[3]
AthleticDesires, 0, 21, 5.0, 21, 0.0, 0.0, 0.1338693974116713, 1.4644155771992078, 2.659553498573616, 0.0, 894.6169675925926, 1, 19, 0.005588984091655406,[2]
Autism, 8, 1, 2806.777777777778, 5, 0.0, 0.0, 0.47348527178358374, 31.10879348952075, 4.687844351296631, 0.0, 2367.608310185185, 3, 5, 1.1854907611632106,[3;2;1]
AvonBR, 4, 0, 677.25, 3, 0.0, 0.0, 0.5173203040851848, 44.11486137325086, 7.74082081663833, 0.0, 2595.196805555556, 3, 1, 0.26096286745968794,[0;1;2]
Ayparfavar, 3, 6, 128286.11111111111, 8, 0.0, 0.0, 0.3478282865677629, 1.3381525518432307, 3.1899662947733436, 0.0, 603.7168055555555, 1, 1, 212.49385461956615,[2]
AysenurArslan50, 1, 0, 37.0, 0, 0.0, 0.0, 0.2581260990074849, 402.95864661654133, 1.6883656514847551, 0.0, 995.6374074074074, 1, 0, 0.03716212320341222,[2]
AyyWHOGOAT, 1, 10, 185.0, 10, 0.0, 0.0, 0.09638204536940537, 15639.883116883117, 12.509525415386149, 0.0, 562.8470023148149, 1, 4, 0.32868612471800057,[3]
AzharAli_, 1, 0, 867.0, 1, 0.0, 0.0, 0.15443100172517893, 1982.6923076923076, 0.42569241345114545, 0.0, 744.6691319444444, 1, 0, 1.164275465180262,[2]
AzzaElGarf, 3, 6, 15233.222222222223, 6, 0.0, 0.0, 0.24292504289013886, 661.9064176651751, 5.805470799726743, 0.0, 1473.8739814814815, 1, 8, 10.335498430408801,[2]
B2WIndonesia, 1, 5, 148.83333333333334, 6, 0.0, 0.0, 0.10126211823845982, 202.43365642637002, 7.438164638739653, 0.0, 2324.8122222222223, 1, 3, 0.06401950742975179,[2]
BADERALKSA, 0, 7, 590.4285714285714, 7, 0.0, 0.0, 0.014109834202550797, 1.195545797102694, 14.203402679589953, 0.0, 2319.0818055555555, 1, 4, 0.2545958361685,[2]
BAHRAINDOCTOR, 7, 2, 445.77777777777777, 6, 0.0, 0.0, 0.15764495159813402, 55.64991653211294, 33.739726418028845, 0.0, 1796.8719907407406, 1, 5, 0.24808543962778942,[2]
BARISBCKGCMZ, 1, 13, 47227.07142857143, 14, 0.0, 0.0, 0.05867684406067964, 11.854510892374476, 45.01656805669007, 0.0, 1152.1348958333333, 1, 11, 40.99092180904071,[2]
BBCGoodFoodShow, 3, 1, 5266.5, 4, 0.0, 0.0, 0.3154860741103318, 69.17687384118106, 7.237570587269099, 0.0, 2536.825196759259, 2, 1, 2.076020061109391,[4;2]
BBVIPForum, 0, 3, 282.0, 3, 0.0, 0.0, 0.38931730373823664, 219.61500353857045, 13.276105597955443, 0.0, 2417.692951388889, 1, 3, 0.1166401216655737,[3]
BCazeneuve, 1, 0, 16.0, 0, 0.0, 0.0, 0.9046284029839471, 195.33211009174312, 0.9027332317486455, 0.0, 1582.9704166666668, 1, 0, 0.010107579921608347,[2]
BG_Marcus, 29, 3, 202.65625, 26, 0.0, 0.0, 0.07976643762703982, 946.539426776651, 39.00274665022208, 0.0, 1526.9879282407408, 1, 5, 0.1327163406153986,[2]
BID_Idear, 3, 0, 4136.0, 1, 0.0, 0.0, 0.4653699233968099, 93.95089733956496, 10.612494462804294, 0.0, 1708.8888657407408, 2, 3, 2.420286118610291,[2;1]
BJPDelhiState, 2, 3, 315.0, 4, 0.0, 0.0, 0.09242842480791102, 1058.699018232819, 6.536479186625667, 0.0, 1721.0769212962962, 2, 4, 0.18302493985146548,[3;1]
BMGbuddamack, 1, 1, 9547.0, 1, 0.0, 0.0, 0.0170703785634413, 28.294628311886743, 2.29278473221405, 0.0, 1942.7136805555556, 1, 1, 4.914259932153181,[2]
BODoficial, 20, 0, 462.9, 10, 0.0, 0.0, 0.26322684182736156, 612.1701417911482, 21.778428991371918, 0.0, 1955.023252314815, 1, 9, 0.2367746774632529,[3]
BSWayang_NET, 3, 0, 283.0, 1, 0.0, 0.0, 0.1944753252998611, 2358.6666666666665, 25.39985547670273, 0.0, 642.0257291666667, 2, 2, 0.44079230339775777,[1;0]
BTS_ABS, 2, 0, 328.0, 0, 0.0, 0.0, 0.8053608357353141, 13897.375, 6.9664408140345895, 0.0, 700.5318055555555, 1, 1, 0.46821571468818635,[2]
BUMPOFCHICKEN_s, 1, 2, 11673.333333333334, 2, 0.0, 0.0, 0.5553608141008873, 117.95305253795819, 4.409893064867872, 0.0, 2709.9819560185183, 1, 3, 4.307531755851132,[1]
B_ghllab, 0, 1, 4087.0, 1, 0.0, 0.0, 0.04416216704805184, 1.0248971660238515, 15.661008489415385, 0.0, 1268.0537152777779, 1, 0, 3.223049584381927,[2]
BabsMelocoteia, 3, 2, 8358.4, 2, 0.0, 0.0, 0.05475039239156415, 277.8525876817793, 7.868095811394005, 0.0, 2457.517384259259, 1, 1, 3.4011560013925903,[1]
BadTeddyBeer, 5, 0, 164596.6, 2, 0.0, 0.0, 0.21416952826820337, 469.73611801490733, 9.057965254296224, 0.0, 1079.9202430555554, 1, 0, 152.41551499607596,[1]
BaddiePicture, 0, 159, 17.0, 159, 0.0, 0.0, 0.07858019244040075, 1.6131629478680398, 7.238197622529549, 0.0, 686.0330555555555, 1, 119, 0.02478014705316678,[3]
BaddiesGlobaI, 0, 57, 58.92982456140351, 57, 0.0, 0.0, 0.10469224307130644, 1.6385543744997022, 0.2540242908341207, 0.0, 780.8691550925925, 3, 33, 0.07546696418610085,[3;4;2]
Bader_j1, 0, 2, 2120.5, 2, 0.0, 0.0, 0.04412145863837076, 1.124968066384715, 20.403938669448042, 0.0, 1648.4356944444444, 1, 0, 1.2863710772258246,[2]
BadruulAminn, 1, 7, 1436.25, 8, 0.0, 0.0, 0.014585670437284556, 1.5278402242872127, 15.933649880240662, 0.0, 1635.0715972222224, 2, 5, 0.8784019014457869,[3;2]
BaeTisoy, 6, 4, 2098.1, 8, 0.0, 0.0, 0.12005958411970612, 356.9888285807638, 19.65824591059099, 0.0, 263.8286458333333, 1, 4, 7.952510211212691,[2]
Bahaushee, 4, 4, 3254.625, 5, 0.0, 0.0, 0.0613888183477639, 8.397731163580408, 18.75232805578359, 0.0, 1496.1690625, 2, 2, 2.17530563996674,[2;1]
BahayniQuotes, 4, 96, 273.3, 98, 0.0, 0.0, 0.021255607247028817, 2352.6260075717305, 3.559824717425556, 0.0, 1398.2480671296296, 2, 25, 0.19545887916801444,[3;1]
BaseballQuotes1, 3, 0, 18894.666666666668, 0, 0.0, 0.0, 0.23102073983304847, 310.29210199004973, 10.823869054092668, 0.0, 1388.5562268518518, 1, 3, 13.607419203689606,[2]
BayanHazarr, 0, 5, 414.6, 5, 0.0, 0.0, 0.0009264929378566308, 6.029427636269132, 0.37552302422760087, 0.0, 863.8027777777778, 1, 5, 0.4799706723178195,[2]
Baysikimdedegil, 1, 0, 201781.0, 0, 0.0, 0.0, 0.026269782605734485, 3.526387962345267, 6.40157073840884, 0.0, 1332.3292592592593, 1, 0, 151.44980011336315,[1]
BdahAlmolhim, 14, 6, 803.35, 18, 0.0, 0.0, 0.1928045823275335, 225.30728303647152, 83.53000098515079, 0.0, 1581.531064814815, 1, 5, 0.5079571422102076,[2]
Belgrano, 12, 0, 254.58333333333334, 0, 0.0, 0.0, 0.1709405703888127, 306.518001466052, 13.704077165199328, 0.0, 1188.3099652777778, 3, 5, 0.21423983705616934,[1;0;3]
BenHatch, 2, 0, 22863.0, 2, 0.0, 0.0, 0.4753494088333969, 1.2126871860895254, 31.841927916599502, 0.0, 2618.243923611111, 1, 0, 8.732188698624801,[2]
Beno_ldn, 4, 24, 40855.03571428572, 24, 0.0, 0.0, 0.1415624372861089, 3.8319160065062516, 27.164657759954952, 0.0, 1567.6566898148149, 1, 23, 26.061213516788467,[2]
BerlinPhil, 2, 0, 820.5, 1, 0.0, 0.0, 1.066964184749974, 115.3266809655863, 3.095558545383968, 0.0, 2516.217013888889, 2, 1, 0.326084751621599,[3;1]
Besiktaslilik, 3, 2, 5.8, 4, 0.0, 0.0, 0.03920906177805511, 661.6038835284162, 9.167085847531627, 0.0, 1360.7845717592593, 2, 0, 0.004262247030403646,[1;2]
BesosFluidos, 2, 1, 32279.666666666668, 3, 0.0, 0.0, 0.07434971659576527, 2299.9076164045637, 1.2878741583850346, 0.0, 1808.0621990740744, 1, 0, 17.853183747327602,[2]
Beytell66, 0, 50, 25888.24, 50, 0.0, 0.0, 0.10798097018863234, 1.870332761861864, 4.961107437108335, 0.0, 2267.3664699074075, 2, 36, 11.417757271967245,[3;2]
BhadouriaPankaj, 2, 0, 541.5, 0, 0.0, 0.0, 0.02039133590486733, 2308.867424242424, 2.7055968968656456, 0.0, 1994.8307754629632, 1, 2, 0.27145159712824657,[2]
BibliaenlaRed, 0, 9, 31.666666666666668, 9, 0.0, 0.0, 0.1735835286447966, 1.4193724729147468, 23.61515030378722, 0.0, 1474.0002430555558, 1, 4, 0.021483488090220847,[2]
BieberTwizzlers, 12, 10, 14373.954545454546, 13, 0.0, 0.0, 0.12149801023983943, 1.594402287879596, 44.485740283371044, 0.0, 1522.6885648148148, 2, 3, 9.43985190248189,[2;1]
BieggsLegacy, 1, 1, 997.5, 1, 0.0, 0.0, 0.04588315673235804, 1.1205718603826649, 2.824987759569658, 0.0, 2577.3493865740743, 1, 1, 0.387025525214461,[2]
BigHeadSports, 13, 9, 10375.954545454546, 13, 0.0, 0.0, 0.8249535291550785, 190.8404381872783, 46.528414278024904, 0.0, 2059.5282291666667, 2, 10, 5.038024921684564,[2;1]
BillyHallowell, 5, 0, 8726.8, 0, 0.0, 0.0, 0.9231533528129766, 3.1293866243395216, 19.16767356589286, 0.0, 2947.5084375, 3, 4, 2.960737919855403,[1;2]
BillyHo_Golf, 1, 0, 32.0, 1, 0.0, 0.0, 0.3721078081245643, 428.0414937759336, 3.7403874593969713, 0.0, 2485.838726851852, 1, 0, 0.012872918767552494,[2]
Bin_shaman1, 0, 11, 137.27272727272728, 11, 0.0, 0.0, 0.028841162441685397, 1.509934173124767, 15.15284250574653, 0.0, 907.9790162037038, 1, 1, 0.15118491157061092,[2]
Bin_twalah460, 3, 4, 218.0, 5, 0.0, 0.0, 0.024898815594746125, 6.344233537246524, 15.192996986688437, 0.0, 978.7051851851851, 2, 4, 0.22274327683136905,[2;0]
BipolarPost, 21, 25, 22.847826086956523, 28, 0.0, 0.0, 0.07260546636315383, 21.35596001584759, 8.898304654916393, 0.0, 875.7690972222222, 4, 6, 0.026088869953764762,[1;2;3]
BishopGaryEarls, 1, 0, 111.0, 0, 0.0, 0.0, 0.14406742744021286, 2.1010743061772605, 8.250685072470622, 0.0, 2832.007256944444, 1, 1, 0.039194814818293205,[1]
BlogAyahIbu, 21, 46, 15.0, 66, 0.0, 0.0, 0.05468091765874436, 107885.22388059701, 3.542672448412006, 0.0, 1085.9550578703704, 1, 44, 0.013812726310622827,[3]
Blvckmonk, 3, 40, 310.93023255813955, 39, 0.0, 0.0, 0.051301946000636936, 2.3311368746679655, 11.577225137833716, 0.0, 2305.1228472222224, 3, 24, 0.13488662130646295,[4;2;3]
BoeJr88, 3, 2, 312.2, 3, 0.0, 0.0, 0.04037172263432488, 1.1711090472366092, 18.34314409370619, 0.0, 2169.0469328703707, 1, 3, 0.1439341838430649,[2]
BolaholicID, 5, 0, 3419.0, 0, 0.0, 0.0, 0.05440932377159874, 508.01433682756885, 41.884421245189664, 0.0, 1196.0204166666665, 3, 4, 2.858646852809439,[2;3]
Boo77aa, 24, 24, 100.64583333333333, 34, 0.0, 0.0, 0.02566494181681472, 295.8768767254259, 10.559648181557508, 0.0, 1360.7545833333334, 1, 20, 0.07396325139452344,[2]
Boulevard_Beer, 5, 1, 36663.833333333336, 5, 0.0, 0.0, 0.8738422090704958, 8.97721184354382, 7.513556723714591, 0.0, 2415.189421296296, 2, 2, 15.180520836189688,[2;3]
BoxAzteca7, 4, 6, 1136.4, 10, 0.0, 0.0, 0.3318190403818734, 573.4141167775314, 24.070560172915506, 0.0, 1012.8027893518519, 3, 6, 1.122034824496529,[3;6;2]
BreeEssrig, 2, 0, 3267.0, 1, 0.0, 0.0, 0.16502708125663862, 45.59815476212598, 2.9145070636210133, 0.0, 2570.4279976851853, 2, 0, 1.2709945592493221,[1;2]
BrettFerres11, 2, 1, 3334.3333333333335, 2, 0.0, 0.0, 0.03181298780275213, 258.49928222176936, 3.067406674144159, 0.0, 1114.5202083333334, 1, 2, 2.9917208395167054,[2]
BrianCraigShow, 16, 0, 5982.9375, 6, 0.0, 0.0, 0.3161147577684225, 1128.381505861492, 14.0483968595663, 0.0, 1300.7441203703704, 4, 15, 4.5996267877009,[1;0;2]
BridgetteWest, 3, 1, 2193.25, 2, 0.0, 0.0, 0.03827579100151832, 670.1724788070696, 2.75092531493192, 0.0, 2188.8196296296296, 2, 3, 1.002024091117604,[2;1]
BroScienceLife, 1, 0, 317.0, 0, 0.0, 0.0, 0.14216357039567243, 24310.25, 0.8769508615686538, 0.0, 1209.8739467592593, 1, 1, 0.26201076636876836,[1]
BrookeMarieCam, 5, 1, 11287.0, 3, 0.0, 0.0, 0.21171011353967714, 1187.4748703051334, 14.761617183866663, 0.0, 1967.967523148148, 3, 2, 5.73535887520351,[2;1;4]
BrookingsFP, 7, 1, 386.375, 6, 0.0, 0.0, 1.2201321633882836, 107.77072671443193, 10.929905328851758, 0.0, 2484.9950115740744, 3, 5, 0.15548320950361097,[3;0;1]
BrunetLevitan, 1, 0, 3279.0, 0, 0.0, 0.0, 0.014705011088632708, 4.928058930450589, 2.5319012682094524, 0.0, 2652.1571296296297, 1, 1, 1.2363520861442732,[1]
BthaOne, 4, 5, 5394.333333333333, 5, 0.0, 0.0, 0.057352839380045734, 1.0705121609498105, 76.90498477609357, 0.0, 1879.0798263888892, 1, 6, 2.8707313322073507,[2]
ByReDx, 3, 0, 896.0, 3, 0.0, 0.0, 0.00646773539208761, 146.8388448863965, 22.55593173243163, 0.0, 1395.684976851852, 1, 0, 0.6419786806196366,[2]
C0MEDY_CENTRAL_, 0, 48, 52427.5, 48, 0.0, 0.0, 0.09801305986832819, 1.9935925318508338, 0.1080106603369737, 0.0, 711.8440509259259, 2, 34, 73.65026080052972,[3;2]
C4Paralympics, 2, 0, 1065.0, 2, 0.0, 0.0, 0.3042378315810823, 78.5843998046022, 7.343192493252493, 0.0, 2174.393761574074, 1, 1, 0.48979169220437413,[1]
CAMILASMlLE, 6, 22, 25917.785714285714, 24, 0.0, 0.0, 0.017459504496832434, 3.6066504428447326, 21.073130553188868, 0.0, 1939.827847222222, 2, 12, 13.36086898195592,[2;1]
CAinc, 2, 3, 4231.6, 4, 0.0, 0.0, 0.4867982402653238, 9.481770082521566, 6.509037765640575, 0.0, 2901.8582407407407, 4, 3, 1.458238014728047,[4;1;2]
CBSSportsNBA, 3, 3, 12.0, 3, 0.0, 0.0, 1.0065799401195792, 54.50739608867526, 21.324739556057864, 0.0, 2111.2528125, 3, 5, 0.005683829017989763,[0;3;1]
CCulturalBOD, 0, 1, 653.0, 1, 0.0, 0.0, 0.36704072903706353, 11.477462261163307, 18.004217307129775, 0.0, 2185.0436111111107, 1, 0, 0.29884987040050187,[2]
CHANBAEK_FAMILY, 6, 0, 916.1666666666666, 2, 0.0, 0.0, 0.209981778582782, 1414.121657996142, 37.31024670944083, 0.0, 1099.9141319444445, 1, 5, 0.8329438090290318,[2]
CHiCOxxx_tweet, 5, 1, 2181.1666666666665, 3, 0.0, 0.0, 1.3537249393467965, 764.3797298431076, 11.69825766576885, 0.0, 691.4516319444443, 1, 2, 3.1544746818124736,[2]
CLAMP_news, 3, 3, 5.0, 5, 0.0, 0.0, 1.186411545456875, 1141.8210304188565, 5.954385439913662, 0.0, 1970.812511574074, 1, 3, 0.0025370246893787656,[1]
CTFletcherISYMF, 6, 8, 38442.92857142857, 14, 0.0, 0.0, 0.2656836840111104, 26.600229747131273, 24.856052917740733, 0.0, 1124.5170601851853, 2, 7, 34.18616749584733,[2;0]
CURSICRUDO, 0, 34, 1236.6470588235295, 34, 0.0, 0.0, 0.09537197375762269, 0.9543032874422238, 3.5094458763572507, 0.0, 1076.5598726851852, 3, 19, 1.1487025387069745,[0]
CallumSwanny, 2, 0, 0.0, 1, 0.0, 0.0, 0.09531230847080033, 181.40130028507457, 2.3113393787976717, 0.0, 1515.8097916666668, 1, 0, 0.0,[1]
Cameen23, 2, 1, 1887.6666666666667, 1, 0.0, 0.0, 0.023980321147150947, 6.303050204244109, 2.3776040178664943, 0.0, 1830.4938888888892, 2, 3, 1.0312335256210452,[2]
CandyCharms69, 2, 1, 8422.666666666666, 2, 0.0, 0.0, 0.21676850101603115, 110.28682033091461, 6.973448547209308, 0.0, 2496.7635185185186, 2, 2, 3.373433889191214,[2]
CandyKittens_UK, 5, 0, 1360.4, 4, 0.0, 0.0, 0.055350832870559516, 336.89092851504785, 4.992064754008214, 0.0, 1601.7429166666664, 3, 2, 0.849324811019663,[3;1;2]
CardiffBiz, 5, 1, 0.0, 6, 0.0, 0.0, 0.28989018917161996, 1.0522802960693292, 6.003443630028824, 0.0, 2290.9811805555555, 2, 5, 0.0,[1;2]
CarecaTv, 9, 2, 709.1818181818181, 3, 0.0, 0.0, 0.8608723802489897, 531.8391959427511, 43.3627575030357, 0.0, 17.751655092592593, 3, 5, 39.950180108994196,[2;1]
CarlitosTwit, 1, 2, 11835.0, 3, 0.0, 0.0, 0.10943540913313793, 89.82122760156987, 3.0313117440549298, 0.0, 2547.8182407407407, 1, 2, 4.645150823851213,[2]
Carolina_Moran, 1, 1, 7122.0, 2, 0.0, 0.0, 0.11634123875240336, 50.675102949360046, 6.198431596896454, 0.0, 2401.2841550925923, 2, 2, 2.965913044858025,[2;1]
CashNastyGaming, 11, 0, 6914.090909090909, 3, 0.0, 0.0, 0.08290437783298343, 119.56562790095886, 37.163215220968, 0.0, 991.9610300925925, 3, 6, 6.970123522337897,[2;1]
Casperenush, 5, 1, 858.5, 2, 0.0, 0.0, 0.20342895479605771, 303.2195665647603, 6.763362511541089, 0.0, 1898.891273148148, 2, 3, 0.4521059273587074,[2;3]
CatatanBundaKu, 5, 17, 31.0, 22, 0.0, 0.0, 0.06027026126438429, 101969.81818181818, 4.922560187043249, 0.0, 1256.6232175925927, 1, 14, 0.02466928795043993,[3]
Cath_Kidston, 6, 0, 9869.333333333334, 5, 0.0, 0.0, 0.29871739976603856, 41.29969584405196, 5.958518749385785, 0.0, 2495.3796296296296, 1, 1, 3.9550428384310266,[0]
CelesteMuriega, 3, 10, 27781.46153846154, 13, 0.0, 0.0, 0.07987761050341208, 91.58678055122141, 19.930602216261256, 0.0, 1806.9272800925926, 2, 6, 15.37497487836806,[2]
Chatializado, 0, 39, 283.28205128205127, 39, 0.0, 0.0, 0.03053197283539849, 14.856990660711123, 242.94810377537513, 0.0, 1879.6878009259256, 1, 13, 0.15070696907353862,[3]
ChelsTransfer, 5, 4, 103.88888888888889, 4, 0.0, 0.0, 0.3839502773740513, 89.61584784064772, 22.656434904645614, 0.0, 1770.7206365740742, 2, 3, 0.05867040048163064,[1;2]
Chelsea_Briggs, 11, 0, 37277.72727272727, 11, 0.0, 0.0, 0.1190168623789045, 35.87296986328061, 7.9866702794471625, 0.0, 2575.85255787037, 2, 2, 14.471995751009626,[1;0]
ChicaBipolar8, 1, 22, 104072.82608695653, 23, 0.0, 0.0, 0.194412848045131, 971.0949631437849, 1.7419102935085646, 0.0, 1169.8419097222222, 4, 4, 88.96315409974372,[0;2]
ChineduIkedieze, 0, 1, 2259.0, 1, 0.0, 0.0, 0.08105933311585986, 60.55143769968051, 3.58467530847794, 0.0, 2158.9124074074075, 1, 0, 1.0463601914784424,[2]
ChocoTheChocobo, 2, 0, 856.5, 1, 0.0, 0.0, 0.05893448354331957, 1283.1058167184929, 11.414602276959405, 0.0, 1227.7649884259258, 2, 1, 0.697609076715967,[3;2]
Chris_Branco, 16, 14, 13766.5, 22, 0.0, 0.0, 0.03257991878015402, 538.6537196703109, 59.31427176244592, 0.0, 2486.667986111111, 2, 6, 5.536123067852483,[2]
ChristianVDV, 1, 0, 3153.0, 0, 0.0, 0.0, 2.033462480360309, 324.37014925373137, 0.8855645701196275, 0.0, 2637.8652430555558, 1, 1, 1.195284713008213,[2]
Christinekorda, 1, 2, 844.6666666666666, 3, 0.0, 0.0, 1.4990831877405357, 2.5868694122622244, 9.678888108676118, 0.0, 2663.0449768518515, 1, 3, 0.31718077389184723,[1]
Ciaaaaaaaaaaaa, 0, 2, 22949.5, 2, 0.0, 0.0, 0.014649051227198343, 1.766674973154014, 7.822541046801124, 0.0, 2486.762627314815, 1, 2, 9.228665312853233,[2]
CitasDePoeta, 0, 230, 113673.21739130435, 230, 0.0, 0.0, 0.12720301237701434, 2.207110895266548, 1.7706583619249678, 0.0, 1366.7518171296297, 22, 99, 83.17034297421608,[0]
ClothChicas, 0, 338, 41.87278106508876, 338, 0.0, 0.0, 0.01502331380283458, 19.416596200142184, 0.04218782525800115, 0.0, 1024.0395949074075, 12, 222, 0.04088980667673778,[0]
CloutGod, 4, 2, 16271.0, 3, 0.0, 0.0, 0.08583042213265384, 223.23105545119176, 8.102196070307011, 0.0, 2388.8158796296298, 1, 4, 6.8113244468731144,[2]
ClubNecaxa, 3, 3, 1780.8333333333333, 5, 0.0, 0.0, 0.2573414701021726, 292.81595516677504, 17.61661625580975, 0.0, 2226.0684837962963, 3, 5, 0.7999903625140646,[2;3;0]
CocaCola_TR, 3, 0, 0.0, 3, 0.0, 0.0, 0.07040934224545398, 23120.083333333332, 2.671828813196265, 0.0, 1248.6978009259258, 1, 2, 0.0,[1]
Coheed, 4, 2, 3047.3333333333335, 2, 0.0, 0.0, 0.6290949148326865, 266.1028911564626, 2.048794999442782, 0.0, 2827.749918981481, 2, 6, 1.077653053007935,[2;1]
ComeLikeMyPosts, 0, 77, 0.0, 77, 0.0, 0.0, 0.047788228123288076, 5.3820248592963535, 0.05378593309258949, 0.0, 451.72184027777774, 1, 49, 0.0,[3]
CommonFanGrI, 0, 1, 320.0, 1, 0.0, 0.0, 0.5194720904963054, 113.94950738916256, 5.4477970516151, 0.0, 300.3048726851852, 1, 0, 1.0655837753770367,[3]
ConRafaelSi, 11, 13, 17950.125, 21, 0.0, 0.0, 0.0493633608203938, 451.5716101282187, 26.272041952272257, 0.0, 656.173912037037, 4, 15, 27.355743150890195,[1;2;3]
Contractors_sa, 3, 0, 62.666666666666664, 2, 0.0, 0.0, 0.019833839113163994, 1.743270569158467, 12.296773275984172, 0.0, 1367.8531597222225, 2, 2, 0.04581388449575445,[4;3]
ControleDois, 3, 0, 2027.3333333333333, 1, 0.0, 0.0, 0.07767512482394391, 372.88249952353726, 16.971404637841037, 0.0, 625.1669675925926, 2, 3, 3.2428670074176105,[0;1]
CreatorsProject, 4, 1, 445.8, 2, 0.0, 0.0, 1.5290786819490425, 30.3909308709563, 9.541757264515782, 0.0, 2210.8178819444443, 2, 5, 0.2016448318248235,[3;1]
Crimson, 0, 1, 1630.0, 1, 0.0, 0.0, 0.2626711388851422, 304.22429906542055, 3.9116189454917385, 0.0, 2109.1011458333332, 1, 1, 0.7728410765032162,[2]
CrowdTSpa, 2, 6, 9.5, 8, 0.0, 0.0, 0.391594245903829, 0.8344071796531448, 11.975395864087831, 0.0, 625.5433564814815, 1, 6, 0.015186797048625097,[2]
D66, 4, 0, 30.0, 3, 0.0, 0.0, 0.4820364930520334, 13.584264866683322, 2.99642029687066, 0.0, 2572.159340277778, 3, 3, 0.011663352083296743,[1;2;3]
DAZDILLINGER, 6, 0, 103.0, 3, 0.0, 0.0, 0.29961529896726224, 77.2746892525934, 4.351417873925888, 0.0, 2593.4836458333334, 1, 6, 0.0397149217291109,[2]
DJInfamousATL, 9, 0, 16.0, 5, 0.0, 0.0, 0.25957749121591644, 71.73485093981802, 9.312068978193286, 0.0, 2573.547511574074, 1, 9, 0.006217099131857032,[2]
DJ_Dee, 2, 0, 1433.5, 1, 0.0, 0.0, 0.022204271175836558, 1.2769366366515842, 2.993085955921618, 0.0, 2623.862372685185, 2, 1, 0.5463320084631563,[2]
DJ_TABLAA, 0, 4, 238.0, 4, 0.0, 0.0, 0.017318239198032652, 12.298934433228753, 2.2989898781159646, 0.0, 1341.6036458333333, 2, 4, 0.17739963717239823,[0;2]
DMedianoche, 0, 4, 1.0, 4, 0.0, 0.0, 0.1725853452670362, 6160.391666666666, 6.877231616805599, 0.0, 1189.9512152777777, 1, 4, 0.0008403705859206705,[1]
DRALREFAE, 8, 4, 3661.5, 6, 0.0, 0.0, 0.2056418053389477, 8128.309523809524, 11.886726222891141, 0.0, 2465.2743055555557, 1, 4, 1.4852302608876913,[1]
D_bin_M, 1, 0, 931.0, 1, 0.0, 0.0, 0.014512869929707043, 1.1155678575365282, 4.009007545820503, 0.0, 1446.991539351852, 1, 0, 0.6434039002170123,[2]
DaReal_Rizzy, 2, 13, 167.26666666666668, 14, 0.0, 0.0, 0.03935525590941986, 2.0031685435626905, 15.17039097655893, 0.0, 2306.158460648148, 1, 12, 0.07253043080988296,[2]
DaihatsuInd, 5, 0, 157.2, 2, 0.0, 0.0, 0.056232405045262376, 6.481495586108025, 14.526416592656386, 0.0, 2357.2280324074077, 2, 3, 0.06668849930460634,[0;3]
DailyFan_, 0, 2, 403.0, 2, 0.0, 0.0, 0.17137899707935256, 1.0462388748930982, 1.4967399891934816, 0.0, 1949.9422453703703, 1, 2, 0.20667278785144455,[2]
DallasArtNews, 0, 2, 619.5, 2, 0.0, 0.0, 0.6906859034906268, 1.4618687505616639, 8.914877914347802, 0.0, 2524.910185185185, 2, 2, 0.2453552619950178,[2;3]
DamianLoyarte, 5, 2, 297.14285714285717, 7, 0.0, 0.0, 0.01633796610471241, 1.3380814789612987, 46.26584341998826, 0.0, 2178.9400925925925, 2, 0, 0.1363703656438321,[2;4]
Damonkendrick, 2, 0, 17.0, 0, 0.0, 0.0, 0.02670024261156685, 1.2295462606797516, 6.983694561814957, 0.0, 1811.1403935185183, 1, 0, 0.009386351307075621,[2]
DanaBrunetti, 3, 1, 6565.25, 2, 0.0, 0.0, 0.3141146256286416, 179.5792793764365, 12.94600179693507, 0.0, 2899.6534375000006, 3, 3, 2.2641498860154727,[2;1]
DanaFLove, 1, 0, 417.0, 1, 0.0, 0.0, 0.08459936571780496, 126.3523178807947, 1.1416266055105988, 0.0, 1075.6581828703704, 1, 1, 0.38766962092664475,[1]
DanielQuinnx, 1, 128, 91.0, 128, 0.0, 0.0, 0.00977969115961618, 16.092657056424915, 0.11434085441402676, 0.0, 985.9872106481481, 2, 92, 0.09229328638064208,[3;2]
DanielSeanKase, 17, 3, 7600.75, 20, 0.0, 0.0, 0.1324008164859946, 4.944412702794227, 23.00049301215927, 0.0, 1061.8633449074073, 2, 20, 7.157936128459894,[0;1]
